mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
topics_to_vtt_windows	topic:cross-model-geometric-patterns	Cross-Model Geometric Patterns	topic	1	0.582066	0.388889	vtt:ngram:5:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_5	00:12:43.215	00:14:23.403	763.215	863.403	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
topics_to_vtt_windows	topic:cross-model-geometric-patterns	Cross-Model Geometric Patterns	topic	2	0.555335	0.388889	vtt:ngram:5:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_ngram_5	00:12:23.669	00:14:03.079	743.669	843.079	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models and embeddin
topics_to_vtt_windows	topic:cross-model-geometric-patterns	Cross-Model Geometric Patterns	topic	3	0.545602	0.416667	vtt:ngram:5:0028	I have not done that yet I do not have it saying, for example that this belongs 	vtt_ngram_5	00:12:09.299	00:13:48.333	729.299	828.333	00:44:08.299	I have not done that yet I do not have it saying, for example that this belongs to a work cluster I do not have that kind of membership information at the moment, but it is doable Just looking at the 2D screen, I guess something like a Voronoi map would be th
topics_to_vtt_windows	topic:cross-model-geometric-patterns	Cross-Model Geometric Patterns	topic	4	0.497615	0.333333	vtt:ngram:5:0027	line That is how many mind maps are presented Are there any ways of quantifying 	vtt_ngram_5	00:11:49.575	00:13:31.318	709.575	811.318	00:43:48.575	line That is how many mind maps are presented Are there any ways of quantifying the size of those embeddings on screen, so they are not just points and can be assigned a region of space Yes, that definitely could be done I have not done that yet I do not have
topics_to_vtt_windows	topic:cross-model-geometric-patterns	Cross-Model Geometric Patterns	topic	5	0.476901	0.361111	vtt:ngram:5:0026	But in an actual 2D space, things also have dimensions They have shapes We also 	vtt_ngram_5	00:11:30.422	00:13:05.943	690.422	785.943	00:43:29.422	But in an actual 2D space, things also have dimensions They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a line That is how many mi
topics_to_vtt_windows	topic:cross-lingual-semantic-shapes	Cross-Lingual Semantic Shapes	topic	1	0.53558	0.272727	vtt:ngram:5:0037	really efficient way Then the Manifold Steering paper came out It basically show	vtt_ngram_5	00:15:17.357	00:17:01.386	917.357	1021.386	00:47:16.357	really efficient way Then the Manifold Steering paper came out It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain s
topics_to_vtt_windows	topic:cross-lingual-semantic-shapes	Cross-Lingual Semantic Shapes	topic	2	0.512592	0.272727	vtt:ngram:5:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_5	00:12:43.215	00:14:23.403	763.215	863.403	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
topics_to_vtt_windows	topic:cross-lingual-semantic-shapes	Cross-Lingual Semantic Shapes	topic	3	0.503255	0.212121	vtt:ngram:5:0038	So I put aside my naive way of finding a few columns that had useful parameters,	vtt_ngram_5	00:15:46.764	00:17:15.738	946.764	1035.738	00:47:45.764	So I put aside my naive way of finding a few columns that had useful parameters, and tried to get my head around the whole higher-dimensional geometry they are using, because it seems more fundamental If that answers your question It does exactly That paper i
topics_to_vtt_windows	topic:cross-lingual-semantic-shapes	Cross-Lingual Semantic Shapes	topic	4	0.497603	0.181818	vtt:ngram:5:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_ngram_5	00:13:48.553	00:15:46.725	828.553	946.725	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it I’m curious because you have clearly operate
topics_to_vtt_windows	topic:cross-lingual-semantic-shapes	Cross-Lingual Semantic Shapes	topic	5	0.494958	0.181818	vtt:ngram:5:0032	of an article I saw on Hacker News or somewhere around there It was an arXiv pap	vtt_ngram_5	00:13:31.348	00:15:17.327	811.348	917.327	00:45:30.348	of an article I saw on Hacker News or somewhere around there It was an arXiv paper, and it talked about that very thing Researchers had found that across a number of languages there was a very definite pattern to certain words word groups, and semantics One t
topics_to_vtt_windows	topic:person-specific-meaning	Person-Specific Meaning	topic	1	0.387162	0.3	vtt:ngram:5:0034	I’m curious because you have clearly operated on this from different texts and d	vtt_ngram_5	00:14:05.193	00:16:16.048	845.193	976.048	00:46:04.193	I’m curious because you have clearly operated on this from different texts and different spaces Have you seen linguistic patterns in the way you have built this out Have you tried to visualise that For instance, in this case Dining means this but for another
topics_to_vtt_windows	topic:person-specific-meaning	Person-Specific Meaning	topic	2	0.382559	0.3	vtt:ngram:5:0006	But then we have to tweak all kinds of fiddly variables to keep the semantic int	vtt_ngram_5	00:02:06.681	00:04:58.331	126.681	298.331	00:34:05.681	But then we have to tweak all kinds of fiddly variables to keep the semantic integrity authentic It is also a bit of a kludge to switch to a different kind of algorithm at presentation time without any consideration of the semantic embeddings themselves I hav
topics_to_vtt_windows	topic:person-specific-meaning	Person-Specific Meaning	topic	3	0.381633	0.3	vtt:ngram:5:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_ngram_5	00:13:48.553	00:15:46.725	828.553	946.725	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it I’m curious because you have clearly operate
topics_to_vtt_windows	topic:person-specific-meaning	Person-Specific Meaning	topic	4	0.378117	0.325	vtt:ngram:5:0035	but for another person Dining means that Have you been able to express that at a	vtt_ngram_5	00:14:23.433	00:16:32.003	863.433	992.003	00:46:22.433	but for another person Dining means that Have you been able to express that at all One thing I was looking into was whether I could use off-the-shelf MiniLM embeddings to do salience prediction by extracting a few dimensions and maybe multiplying some of them
topics_to_vtt_windows	topic:person-specific-meaning	Person-Specific Meaning	topic	5	0.37782	0.275	vtt:ngram:5:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_ngram_5	00:02:47.665	00:05:28.913	167.665	328.913	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
topics_to_vtt_windows	topic:manifold-steering	Manifold Steering	topic	1	0.615617	0.222222	vtt:ngram:5:0037	really efficient way Then the Manifold Steering paper came out It basically show	vtt_ngram_5	00:15:17.357	00:17:01.386	917.357	1021.386	00:47:16.357	really efficient way Then the Manifold Steering paper came out It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain s
topics_to_vtt_windows	topic:manifold-steering	Manifold Steering	topic	2	0.588953	0.194444	vtt:ngram:5:0036	That worked pretty well I would have a data set of different kinds of life event	vtt_ngram_5	00:14:53.344	00:16:44.675	893.344	1004.675	00:46:52.344	That worked pretty well I would have a data set of different kinds of life events at different scales Then we could zoom in on ways to slice the normal embeddings we get for a piece of text and use that to predict something like salience in a really efficient
topics_to_vtt_windows	topic:manifold-steering	Manifold Steering	topic	3	0.548027	0.222222	vtt:ngram:5:0035	but for another person Dining means that Have you been able to express that at a	vtt_ngram_5	00:14:23.433	00:16:32.003	863.433	992.003	00:46:22.433	but for another person Dining means that Have you been able to express that at all One thing I was looking into was whether I could use off-the-shelf MiniLM embeddings to do salience prediction by extracting a few dimensions and maybe multiplying some of them
